#word	frequency	freq_per_million
infausto_ADJ	151	0.358728387404574
apaisado_ADJ	151	0.358728387404574
kafkiano_ADJ	151	0.358728387404574
proferir_VERB_Ind_Past	151	0.358728387404574
apesadumbrar_ADJ	151	0.358728387404574
evaporador_NOUN	151	0.358728387404574
agroecología_NOUN	151	0.358728387404574
acaecer_VERB_Ind_Pres	151	0.358728387404574
sobrio_NOUN	151	0.358728387404574
telar_VERB_Inf	151	0.358728387404574
severo_VERB_Sub_Imp	151	0.358728387404574
ocurrencia_ADJ	151	0.358728387404574
alimentar_VERB_Cnd	151	0.358728387404574
factual_ADJ	151	0.358728387404574
colmo_VERB_Ind_Pres	151	0.358728387404574
cimero_ADJ	151	0.358728387404574
mos_VERB_Ind_Pres	151	0.358728387404574
deuterio_NOUN	151	0.358728387404574
rebufar_NOUN	151	0.358728387404574
feldene_VERB_Ind_Pres	151	0.358728387404574
frenar_VERB_Ind_Fut	151	0.358728387404574
despegar_ADJ	151	0.358728387404574
optar_VERB_Cnd	151	0.358728387404574
confortabilidad_NOUN	151	0.358728387404574
ele_ADJ	151	0.358728387404574
escupir_VERB_Ger	151	0.358728387404574
norvasc_ADJ	151	0.358728387404574
mantita_NOUN	151	0.358728387404574
chocar_VERB_Ind_Fut	151	0.358728387404574
empatar_VERB_Ind_Imp	151	0.358728387404574
humedal_ADJ	151	0.358728387404574
read_ADV	151	0.358728387404574
enmendar_ADJ	151	0.358728387404574
largar_VERB_Ind_Pres	151	0.358728387404574
ahi_ADP	151	0.358728387404574
hilti_NOUN	151	0.358728387404574
puf_NOUN	151	0.358728387404574
fomentar_VERB_Ind_Imp	151	0.358728387404574
basculante_ADJ	151	0.358728387404574
avalide_VERB_Ind_Pres	151	0.358728387404574
considerando_NOUN	151	0.358728387404574
netbook_ADJ	151	0.358728387404574
podrás_AUX_Ind_Pres	151	0.358728387404574
proseguir_VERB_Past	151	0.358728387404574
orientado_ADJ	151	0.358728387404574
rectificador_NOUN	151	0.358728387404574
continue_ADJ	151	0.358728387404574
ictus_VERB_Ind_Past	151	0.358728387404574
nm_DET	151	0.358728387404574
ingerencia_NOUN	151	0.358728387404574
fichar_VERB_Ger	151	0.358728387404574
inquirir_VERB_Ind_Past	151	0.358728387404574
interacciones_NOUN	151	0.358728387404574
débito_ADJ	151	0.358728387404574
nocilla_NOUN	151	0.358728387404574
perno_ADJ	151	0.358728387404574
cuáles_VERB_Ind_Pres	151	0.358728387404574
george_NOUN	151	0.358728387404574
traballo_NOUN	151	0.358728387404574
delegar_VERB_Ger	151	0.358728387404574
gonzález_ADJ	151	0.358728387404574
mª_SCONJ	151	0.358728387404574
predominan_VERB_Ind_Pres	150	0.3563527027197755
tapar_VERB_Imp	150	0.3563527027197755
absorver_VERB_Inf	150	0.3563527027197755
arrinconar_VERB_Inf	150	0.3563527027197755
exilio_NOUN	150	0.3563527027197755
footing_NOUN	150	0.3563527027197755
mental_NOUN	150	0.3563527027197755
tropecientos_NOUN	150	0.3563527027197755
asbesto_NOUN	150	0.3563527027197755
criticos_ADJ	150	0.3563527027197755
clicando_VERB_Ger	150	0.3563527027197755
creacionista_ADJ	150	0.3563527027197755
ostensiblemente_ADJ	150	0.3563527027197755
casal_NOUN	150	0.3563527027197755
meridianamente_ADV	150	0.3563527027197755
psicomotor_NOUN	150	0.3563527027197755
situar_VERB_Sub_Imp	150	0.3563527027197755
ciclónico_ADJ	150	0.3563527027197755
desnaturalizar_VERB_Inf	150	0.3563527027197755
contínuamente_ADV	150	0.3563527027197755
lacerante_ADJ	150	0.3563527027197755
ceñir_VERB_Ind_Fut	150	0.3563527027197755
sotano_NOUN	150	0.3563527027197755
tresillo_NOUN	150	0.3563527027197755
recluir_VERB_Past	150	0.3563527027197755
recriminación_NOUN	150	0.3563527027197755
é_NOUN	150	0.3563527027197755
regañar_VERB_Inf	150	0.3563527027197755
deteriorar_VERB_Ind_Past	150	0.3563527027197755
nylon_DET	150	0.3563527027197755
políticas_ADJ	150	0.3563527027197755
frenillo_NOUN	150	0.3563527027197755
endógeno_NOUN	150	0.3563527027197755
urea_ADJ	150	0.3563527027197755
avasallador_ADJ	150	0.3563527027197755
cachivache_NOUN	150	0.3563527027197755
empacar_VERB_Inf	150	0.3563527027197755
afear_VERB_Ind_Pres	150	0.3563527027197755
gb_ADJ	150	0.3563527027197755
detritus_NOUN	150	0.3563527027197755
expoliación_NOUN	150	0.3563527027197755
firewalls_NOUN	150	0.3563527027197755
brumoso_ADJ	150	0.3563527027197755
reprimir_VERB_Ger	150	0.3563527027197755
estar_ADP	150	0.3563527027197755
vulnerar_VERB_Ind_Past	150	0.3563527027197755
avanzar_VERB_Sub_Imp	150	0.3563527027197755
vascularización_NOUN	150	0.3563527027197755
descomprimir_ADJ	150	0.3563527027197755
btt_NOUN	150	0.3563527027197755
cabal_NOUN	150	0.3563527027197755
israelita_VERB_Ind_Pres	150	0.3563527027197755
postmodernismo_NOUN	150	0.3563527027197755
insidiar_NOUN	150	0.3563527027197755
molibdeno_NOUN	150	0.3563527027197755
inmolación_NOUN	150	0.3563527027197755
corromper_VERB_Sub_Pres	150	0.3563527027197755
artístico_NOUN	150	0.3563527027197755
menopáusico_ADJ	150	0.3563527027197755
reclinar_ADJ	150	0.3563527027197755
pantalán_NOUN	150	0.3563527027197755
titular_VERB_Ind_Fut	150	0.3563527027197755
pasais_VERB_Sub_Pres	150	0.3563527027197755
agresivo_NOUN	150	0.3563527027197755
sitges_NOUN	150	0.3563527027197755
guanche_NOUN	150	0.3563527027197755
mover_VERB_Cnd	150	0.3563527027197755
problematización_NOUN	150	0.3563527027197755
retal_NOUN	150	0.3563527027197755
zancudo_NOUN	150	0.3563527027197755
pronosticar_VERB_Ind_Imp	150	0.3563527027197755
venus_NOUN	150	0.3563527027197755
descartables_ADJ	150	0.3563527027197755
sandbox_NOUN	150	0.3563527027197755
compensar_VERB_Sub_Pres	150	0.3563527027197755
episiotomía_NOUN	150	0.3563527027197755
procuraduría_NOUN	150	0.3563527027197755
locatario_NOUN	150	0.3563527027197755
propagar_ADJ	150	0.3563527027197755
carboncillo_NOUN	150	0.3563527027197755
alumbrar_VERB_Ger	150	0.3563527027197755
ganancial_ADJ	150	0.3563527027197755
masticar_VERB_Ger	150	0.3563527027197755
inadaptado_ADJ	150	0.3563527027197755
extorsionar_VERB_Inf	150	0.3563527027197755
rompiendo_VERB_Ger	150	0.3563527027197755
accutane_VERB_Ind_Past	150	0.3563527027197755
televisivo_NOUN	150	0.3563527027197755
secuenciador_NOUN	150	0.3563527027197755
gp_NOUN	150	0.3563527027197755
acen_VERB_Ind_Pres	150	0.3563527027197755
it_DET	150	0.3563527027197755
exceder_NOUN	150	0.3563527027197755
escupir_VERB_Sub_Pres	150	0.3563527027197755
criminológico_ADJ	150	0.3563527027197755
relé_ADJ	150	0.3563527027197755
revivir_ADJ	150	0.3563527027197755
seiscientas_NOUN	150	0.3563527027197755
conscripto_NOUN	150	0.3563527027197755
expedir_VERB_Sub_Pres	150	0.3563527027197755
cierto_NOUN	150	0.3563527027197755
debiles_ADJ	150	0.3563527027197755
remitente_ADJ	150	0.3563527027197755
borrascoso_ADJ	150	0.3563527027197755
apalear_ADJ	150	0.3563527027197755
ho_NOUN	150	0.3563527027197755
quebrantar_VERB_Ind_Pres	150	0.3563527027197755
aciendo_VERB_Ger	150	0.3563527027197755
inadvertidamente_ADV	150	0.3563527027197755
botijo_NOUN	150	0.3563527027197755
nopal_ADJ	150	0.3563527027197755
bulbo_ADJ	150	0.3563527027197755
suavizante_ADV	150	0.3563527027197755
esclarecer_VERB_Past	150	0.3563527027197755
monetario_NOUN	150	0.3563527027197755
cloruro_NOUN	150	0.3563527027197755
rebozar_VERB_Ind_Pres	150	0.3563527027197755
cooperacion_NOUN	150	0.3563527027197755
licuefacción_NOUN	150	0.3563527027197755
altavoz_ADJ	150	0.3563527027197755
intervenciones_NOUN	150	0.3563527027197755
caracterizar_ADV	150	0.3563527027197755
search_ADJ	150	0.3563527027197755
derogar_VERB_Sub_Pres	150	0.3563527027197755
its_NOUN	150	0.3563527027197755
arreglista_NOUN	150	0.3563527027197755
disentería_NOUN	150	0.3563527027197755
estableciendo_VERB_Ger	150	0.3563527027197755
dto_NOUN	150	0.3563527027197755
asiq_NOUN	150	0.3563527027197755
emos_VERB_Ind_Imp	150	0.3563527027197755
friends_ADJ	150	0.3563527027197755
monitoreos_NOUN	150	0.3563527027197755
certificar_VERB_Ger	150	0.3563527027197755
pondremos_VERB_Ind_Pres	150	0.3563527027197755
hospitalet_NOUN	150	0.3563527027197755
tiger_VERB_Inf	150	0.3563527027197755
establecido_ADJ	150	0.3563527027197755
intergaláctico_ADJ	150	0.3563527027197755
protagonizar_VERB_Ind_Imp	150	0.3563527027197755
marchante_NOUN	150	0.3563527027197755
ovetense_NOUN	150	0.3563527027197755
venal_ADJ	150	0.3563527027197755
mcg_ADV	150	0.3563527027197755
1764_NOUN	150	0.3563527027197755
solidificación_NOUN	150	0.3563527027197755
c.c_NOUN	150	0.3563527027197755
agregar_VERB_Cnd	150	0.3563527027197755
sillón_ADJ	150	0.3563527027197755
online_VERB_Inf	150	0.3563527027197755
pacman_VERB_Ind_Pres	150	0.3563527027197755
importa_VERB_Ind_Pres	150	0.3563527027197755
tendencias_NOUN	150	0.3563527027197755
tengan_VERB_Sub_Pres	150	0.3563527027197755
fr_NOUN	149	0.35397701803497705
ones_NOUN	149	0.35397701803497705
simular_VERB_Ind_Past	149	0.35397701803497705
pe_ADP	149	0.35397701803497705
coz_NOUN	149	0.35397701803497705
cias_NOUN	149	0.35397701803497705
halo_NOUN	149	0.35397701803497705
conminar_VERB_Ind_Past	149	0.35397701803497705
vaticinar_VERB_Inf	149	0.35397701803497705
mitula_NOUN	149	0.35397701803497705
pillar_VERB_Ind_Fut	149	0.35397701803497705
incunable_NOUN	149	0.35397701803497705
ensombrecer_VERB_Ind_Pres	149	0.35397701803497705
aceptacion_NOUN	149	0.35397701803497705
biocida_NOUN	149	0.35397701803497705
cantata_NOUN	149	0.35397701803497705
conformar_ADV	149	0.35397701803497705
atrever_NOUN	149	0.35397701803497705
refregar_NOUN	149	0.35397701803497705
puntualizar_AUX_Inf	149	0.35397701803497705
sánscrito_NOUN	149	0.35397701803497705
rearmar_NOUN	149	0.35397701803497705
clínicamente_ADJ	149	0.35397701803497705
vulgo_ADJ	149	0.35397701803497705
daditos_NOUN	149	0.35397701803497705
vibrar_ADJ	149	0.35397701803497705
tamizaje_NOUN	149	0.35397701803497705
recovery_NOUN	149	0.35397701803497705
morfosintáctico_ADJ	149	0.35397701803497705
invalidante_ADJ	149	0.35397701803497705
frotar_VERB_Ind_Imp	149	0.35397701803497705
lamentar_ADJ	149	0.35397701803497705
glomérulo_NOUN	149	0.35397701803497705
decapitación_NOUN	149	0.35397701803497705
vicaría_NOUN	149	0.35397701803497705
bailaor_NOUN	149	0.35397701803497705
desgastar_VERB_Ger	149	0.35397701803497705
miserablemente_ADV	149	0.35397701803497705
radiador_ADJ	149	0.35397701803497705
comunicativo_NOUN	149	0.35397701803497705
fertilizar_ADJ	149	0.35397701803497705
inhabilitar_VERB_Ind_Pres	149	0.35397701803497705
histérico_NOUN	149	0.35397701803497705
fechar_VERB_Past	149	0.35397701803497705
bailador_NOUN	149	0.35397701803497705
electric_VERB_Ind_Pres	149	0.35397701803497705
lino_ADJ	149	0.35397701803497705
revertir_VERB_Sub_Pres	149	0.35397701803497705
experticia_NOUN	149	0.35397701803497705
hitleriano_ADJ	149	0.35397701803497705
elevar_VERB_Sub_Imp	149	0.35397701803497705
dc_ADJ	149	0.35397701803497705
increiblemente_ADJ	149	0.35397701803497705
femtómetro_NOUN	149	0.35397701803497705
mirar_AUX_Ger	149	0.35397701803497705
incapacitación_NOUN	149	0.35397701803497705
mamar_VERB_Ger	149	0.35397701803497705
metoclopramide_NOUN	149	0.35397701803497705
carnoso_NOUN	149	0.35397701803497705
consecuentemente_ADJ	149	0.35397701803497705
recobrar_VERB_Past	149	0.35397701803497705
hospitalera_NOUN	149	0.35397701803497705
regocijar_VERB_Ind_Pres	149	0.35397701803497705
pundonor_NOUN	149	0.35397701803497705
frameworks_NOUN	149	0.35397701803497705
amarar_VERB_Sub_Imp	149	0.35397701803497705
torturar_VERB_Ger	149	0.35397701803497705
tam_NOUN	149	0.35397701803497705
virtualizar_VERB_Inf	149	0.35397701803497705
concertar_VERB_Ind_Past	149	0.35397701803497705
estante_ADV	149	0.35397701803497705
lucir_NOUN	149	0.35397701803497705
retractar_VERB_Inf	149	0.35397701803497705
introducir_VERB_Imp	149	0.35397701803497705
baile_ADJ	149	0.35397701803497705
admitir_VERB_Sub_Imp	149	0.35397701803497705
fiar_VERB_Ind_Past	149	0.35397701803497705
resbalar_VERB_Ind_Imp	149	0.35397701803497705
visillo_NOUN	149	0.35397701803497705
biselar_ADJ	149	0.35397701803497705
djs_NOUN	149	0.35397701803497705
cyborg_NOUN	149	0.35397701803497705
impávido_ADJ	149	0.35397701803497705
avanzar_AUX_Inf	149	0.35397701803497705
impoluto_NOUN	149	0.35397701803497705
desinhibición_NOUN	149	0.35397701803497705
expectoración_NOUN	149	0.35397701803497705
escudar_VERB_Ind_Pres	149	0.35397701803497705
saber_VERB_Imp	149	0.35397701803497705
prevalecer_VERB_Ger	149	0.35397701803497705
concesion_NOUN	149	0.35397701803497705
pan_ADJ	149	0.35397701803497705
zorro_ADJ	149	0.35397701803497705
resolver_AUX_Inf	149	0.35397701803497705
mutualismo_NOUN	149	0.35397701803497705
wireless_ADJ	149	0.35397701803497705
tortazo_NOUN	149	0.35397701803497705
indignar_VERB_Ind_Past	149	0.35397701803497705
consistir_NOUN	149	0.35397701803497705
lunático_ADJ	149	0.35397701803497705
totalizador_ADJ	149	0.35397701803497705
maderar_VERB_Ind_Pres	149	0.35397701803497705
valiosísima_ADJ	149	0.35397701803497705
desvestir_VERB_Inf	149	0.35397701803497705
concesional_ADJ	149	0.35397701803497705
espolvorear_ADJ	149	0.35397701803497705
wine_NOUN	149	0.35397701803497705
agravación_NOUN	149	0.35397701803497705
cautelarmente_ADV	149	0.35397701803497705
ribereño_NOUN	149	0.35397701803497705
reírnos_NOUN	149	0.35397701803497705
remontar_VERB_Ind_Imp	149	0.35397701803497705
really_VERB_Ind_Past	149	0.35397701803497705
botellita_NOUN	149	0.35397701803497705
colista_ADJ	149	0.35397701803497705
kieren_VERB_Sub_Pres	149	0.35397701803497705
hi_NOUN	149	0.35397701803497705
sofoco_NOUN	149	0.35397701803497705
burocratización_NOUN	149	0.35397701803497705
hobbie_NOUN	149	0.35397701803497705
endocrinología_NOUN	149	0.35397701803497705
condecir_VERB_Sub_Pres	149	0.35397701803497705
depilacion_NOUN	149	0.35397701803497705
forrar_VERB_Ger	149	0.35397701803497705
masaje_ADJ	149	0.35397701803497705
casto_ADJ	149	0.35397701803497705
arrepentir_ADV	149	0.35397701803497705
switch_VERB_Ind_Pres	149	0.35397701803497705
nominalmente_ADV	149	0.35397701803497705
manifestar_VERB_Sub_Imp	149	0.35397701803497705
doctorando_VERB_Ger	149	0.35397701803497705
enlazar_VERB_Ind_Past	149	0.35397701803497705
enredar_VERB_Ger	149	0.35397701803497705
xbox_VERB_Sub_Pres	149	0.35397701803497705
mutualista_ADJ	149	0.35397701803497705
consecuencia_ADJ	149	0.35397701803497705
himen_NOUN	149	0.35397701803497705
etnología_NOUN	149	0.35397701803497705
jejejeje_VERB_Sub_Pres	149	0.35397701803497705
monocromo_NOUN	149	0.35397701803497705
ejercitar_VERB_Ind_Past	149	0.35397701803497705
cartagena_VERB_Ind_Pres	149	0.35397701803497705
salvia_NOUN	149	0.35397701803497705
abridor_NOUN	149	0.35397701803497705
conversar_VERB_Ind_Fut	149	0.35397701803497705
insuficiente_NOUN	149	0.35397701803497705
cotorra_NOUN	149	0.35397701803497705
felpar_NOUN	149	0.35397701803497705
buscaba_VERB_Ind_Imp	149	0.35397701803497705
curriculum_VERB_Inf	149	0.35397701803497705
escalamiento_NOUN	149	0.35397701803497705
conflictos_NOUN	149	0.35397701803497705
subescala_NOUN	149	0.35397701803497705
desire_NOUN	149	0.35397701803497705
arabes_ADJ	149	0.35397701803497705
zamora_NOUN	149	0.35397701803497705
actuará_VERB_Ind_Fut	149	0.35397701803497705
grupo_VERB_Ind_Past	149	0.35397701803497705
moderar_VERB_Ind_Past	149	0.35397701803497705
direcciones_NOUN	149	0.35397701803497705
concedente_ADJ	149	0.35397701803497705
surcoreano_NOUN	149	0.35397701803497705
6500_NOUN	149	0.35397701803497705
castellon_NOUN	149	0.35397701803497705
espera_NOUN	149	0.35397701803497705
@jornadastmt_NOUN	149	0.35397701803497705
estuvimos_AUX_Ind_Pres	149	0.35397701803497705
saint_NOUN	149	0.35397701803497705
diseñamos_VERB_Ind_Imp	149	0.35397701803497705
acompañada_ADJ	149	0.35397701803497705
apuntar_VERB_Sub_Imp	148	0.3516013333501785
5500_NOUN	148	0.3516013333501785
modernamente_ADV	148	0.3516013333501785
doler_VERB_Ger	148	0.3516013333501785
then_VERB_Inf	148	0.3516013333501785
desterrar_VERB_Ind_Pres	148	0.3516013333501785
principito_NOUN	148	0.3516013333501785
enunciar_VERB_Ind_Past	148	0.3516013333501785
carbon_VERB_Ind_Past	148	0.3516013333501785
laceración_NOUN	148	0.3516013333501785
curricula_NOUN	148	0.3516013333501785
lic_NOUN	148	0.3516013333501785
azotar_VERB_Ind_Imp	148	0.3516013333501785
roturar_ADJ	148	0.3516013333501785
dispondrá_VERB_Ind_Fut	148	0.3516013333501785
nominar_VERB_Ind_Pres	148	0.3516013333501785
insatisfecho_NOUN	148	0.3516013333501785
render_VERB_Inf	148	0.3516013333501785
dosificar_ADJ	148	0.3516013333501785
multinivel_ADJ	148	0.3516013333501785
paradoja_ADJ	148	0.3516013333501785
pulular_VERB_Ger	148	0.3516013333501785
ventolin_VERB_Ind_Pres	148	0.3516013333501785
cruceristas_NOUN	148	0.3516013333501785
forrar_VERB_Ind_Pres	148	0.3516013333501785
acanalar_ADJ	148	0.3516013333501785
preciosista_ADJ	148	0.3516013333501785
criogénico_ADJ	148	0.3516013333501785
estigmatizar_VERB_Inf	148	0.3516013333501785
otr_NOUN	148	0.3516013333501785
divinamente_ADV	148	0.3516013333501785
lacado_NOUN	148	0.3516013333501785
retablo_VERB_Ind_Pres	148	0.3516013333501785
activador_ADJ	148	0.3516013333501785
cuate_NOUN	148	0.3516013333501785
dedicar_VERB_Imp	148	0.3516013333501785
webquest_ADJ	148	0.3516013333501785
hipotalámico_ADJ	148	0.3516013333501785
tergiversar_VERB_Ind_Pres	148	0.3516013333501785
sanar_VERB_Past	148	0.3516013333501785
craneano_ADJ	148	0.3516013333501785
portación_NOUN	148	0.3516013333501785
micro_VERB_Ind_Past	148	0.3516013333501785
friendly_VERB_Ind_Past	148	0.3516013333501785
platicar_ADJ	148	0.3516013333501785
personalizar_VERB_Ger	148	0.3516013333501785
confrontar_VERB_Ger	148	0.3516013333501785
engañoso_NOUN	148	0.3516013333501785
canonizar_ADJ	148	0.3516013333501785
patogenicidad_NOUN	148	0.3516013333501785
paralizante_ADJ	148	0.3516013333501785
mesenquimal_ADJ	148	0.3516013333501785
cautivar_NOUN	148	0.3516013333501785
inmolar_VERB_Inf	148	0.3516013333501785
fish_NOUN	148	0.3516013333501785
aber_AUX_Inf	148	0.3516013333501785
comprender_VERB_Cnd	148	0.3516013333501785
endogamia_NOUN	148	0.3516013333501785
dìa_NOUN	148	0.3516013333501785
desbarajustar_NOUN	148	0.3516013333501785
etíope_ADJ	148	0.3516013333501785
relieve_ADJ	148	0.3516013333501785
lograr_AUX_Sub_Pres	148	0.3516013333501785
subempleo_NOUN	148	0.3516013333501785
continental_NOUN	148	0.3516013333501785
tecnologica_ADJ	148	0.3516013333501785
cientista_NOUN	148	0.3516013333501785
panelista_NOUN	148	0.3516013333501785
cafre_NOUN	148	0.3516013333501785
diablo_VERB_Ind_Pres	148	0.3516013333501785
telaraña_ADJ	148	0.3516013333501785
família_NOUN	148	0.3516013333501785
ideograma_NOUN	148	0.3516013333501785
constructivista_NOUN	148	0.3516013333501785
ethernet_NOUN	148	0.3516013333501785
ilusion_ADJ	148	0.3516013333501785
antispam_VERB_Ind_Past	148	0.3516013333501785
henna_NOUN	148	0.3516013333501785
guiar_VERB_Sub_Pres	148	0.3516013333501785
mism_NOUN	148	0.3516013333501785
emo_ADP	148	0.3516013333501785
velozmente_ADJ	148	0.3516013333501785
axiológico_ADJ	148	0.3516013333501785
encontrar_AUX_Ind_Fut	148	0.3516013333501785
cérvico_ADJ	148	0.3516013333501785
home_VERB_Sub_Pres	148	0.3516013333501785
horadar_ADJ	148	0.3516013333501785
acosar_VERB_Ger	148	0.3516013333501785
bordura_NOUN	148	0.3516013333501785
sedal_NOUN	148	0.3516013333501785
hm3_NOUN	148	0.3516013333501785
descuidar_VERB_Sub_Pres	148	0.3516013333501785
transfusional_ADJ	148	0.3516013333501785
loteo_NOUN	148	0.3516013333501785
prohiban_VERB_Ind_Imp	148	0.3516013333501785
izar_VERB_Ind_Pres	148	0.3516013333501785
huidizo_ADJ	148	0.3516013333501785
encarar_VERB_Ger	148	0.3516013333501785
santo_DET	148	0.3516013333501785
proactivas_ADJ	148	0.3516013333501785
close_NOUN	148	0.3516013333501785
menudo_VERB_Ind_Pres	148	0.3516013333501785
emparentar_VERB_Ind_Pres	148	0.3516013333501785
cera_ADJ	148	0.3516013333501785
rozar_VERB_Past	148	0.3516013333501785
cretense_ADJ	148	0.3516013333501785
norma_ADJ	148	0.3516013333501785
convectivo_ADJ	148	0.3516013333501785
óbice_NOUN	148	0.3516013333501785
proscripción_NOUN	148	0.3516013333501785
responsar_NOUN	148	0.3516013333501785
abruptamente_ADJ	148	0.3516013333501785
vagabundo_VERB_Ger	148	0.3516013333501785
telesilla_NOUN	148	0.3516013333501785
astado_ADJ	148	0.3516013333501785
biomecánica_NOUN	148	0.3516013333501785
year_ADJ	148	0.3516013333501785
homenajear_VERB_Ind_Fut	148	0.3516013333501785
desvarío_NOUN	148	0.3516013333501785
reparcelación_NOUN	148	0.3516013333501785
encantar_VERB_Sub_Pres	148	0.3516013333501785
emo_NOUN	148	0.3516013333501785
encaminar_VERB_Ind_Imp	148	0.3516013333501785
almohade_ADJ	148	0.3516013333501785
oxidar_VERB_Inf	148	0.3516013333501785
acoso_NOUN	148	0.3516013333501785
reconsiderar_VERB_Sub_Pres	148	0.3516013333501785
memorable_NOUN	148	0.3516013333501785
comparison_AUX_Ind_Pres	148	0.3516013333501785
levodopa_ADJ	148	0.3516013333501785
chut_NOUN	148	0.3516013333501785
mark_NOUN	148	0.3516013333501785
size_VERB_Ind_Pres	148	0.3516013333501785
reembolsar_VERB_Past	148	0.3516013333501785
tija_NOUN	148	0.3516013333501785
gelatina_ADJ	148	0.3516013333501785
suplicar_VERB_Inf	148	0.3516013333501785
ß_CONJ	148	0.3516013333501785
cebollino_NOUN	148	0.3516013333501785
artº_NOUN	148	0.3516013333501785
propositivo_ADJ	148	0.3516013333501785
moderar_VERB_Ger	148	0.3516013333501785
design_VERB_Sub_Pres	148	0.3516013333501785
parties_NOUN	148	0.3516013333501785
mas_AUX_Ind_Pres	148	0.3516013333501785
oz_NOUN	148	0.3516013333501785
raquitismo_NOUN	148	0.3516013333501785
subinspector_NOUN	148	0.3516013333501785
vosotros_VERB_Ind_Past	148	0.3516013333501785
cáustico_NOUN	148	0.3516013333501785
did_VERB_Ind_Pres	148	0.3516013333501785
mialgia_NOUN	148	0.3516013333501785
hartar_VERB_Ind_Past	148	0.3516013333501785
conversatorios_NOUN	148	0.3516013333501785
cursantes_NOUN	148	0.3516013333501785
poro_ADJ	148	0.3516013333501785
alex_pato_NOUN	148	0.3516013333501785
alcanzar_ADP	148	0.3516013333501785
keyword_NOUN	148	0.3516013333501785
dunha_ADJ	148	0.3516013333501785
guardacostas_NOUN	148	0.3516013333501785
depósito_ADJ	148	0.3516013333501785
repostería_VERB_Cnd	148	0.3516013333501785
macrismo_NOUN	148	0.3516013333501785
involucración_NOUN	148	0.3516013333501785
daremos_VERB_Ind_Pres	148	0.3516013333501785
destacando_VERB_Ger	148	0.3516013333501785
cuaternario_NOUN	148	0.3516013333501785
presentaron_VERB_Ind_Past	148	0.3516013333501785
especializada_ADJ	148	0.3516013333501785
exe_ADV	148	0.3516013333501785
adjuntamos_VERB_Ind_Pres	148	0.3516013333501785
recibieron_VERB_Ind_Past	148	0.3516013333501785
corrió_VERB_Ind_Past	148	0.3516013333501785
complicar_VERB_Ind_Fut	147	0.34922564866538003
homogenización_NOUN	147	0.34922564866538003
kemsirve_NOUN	147	0.34922564866538003
estatutario_NOUN	147	0.34922564866538003
sobaco_NOUN	147	0.34922564866538003
autodisciplina_NOUN	147	0.34922564866538003
guarrada_NOUN	147	0.34922564866538003
mear_VERB_Sub_Pres	147	0.34922564866538003
intelección_NOUN	147	0.34922564866538003
impagado_NOUN	147	0.34922564866538003
votacion_NOUN	147	0.34922564866538003
váter_NOUN	147	0.34922564866538003
demorar_VERB_Ger	147	0.34922564866538003
dizen_VERB_Ind_Past	147	0.34922564866538003
my_SCONJ	147	0.34922564866538003
prednisona_NOUN	147	0.34922564866538003
suplir_VERB_Sub_Pres	147	0.34922564866538003
policlínicos_NOUN	147	0.34922564866538003
penosamente_ADV	147	0.34922564866538003
eternizar_VERB_Inf	147	0.34922564866538003
toar_VERB_Ind_Pres	147	0.34922564866538003
bagre_NOUN	147	0.34922564866538003
mancornar_NOUN	147	0.34922564866538003
seminarista_ADJ	147	0.34922564866538003
alla_VERB_Imp	147	0.34922564866538003
baneado_ADJ	147	0.34922564866538003
tapitas_NOUN	147	0.34922564866538003
adecentar_VERB_Inf	147	0.34922564866538003
usurpar_VERB_Past	147	0.34922564866538003
atisbo_NOUN	147	0.34922564866538003
ovalar_NOUN	147	0.34922564866538003
negar_AUX_Inf	147	0.34922564866538003
paquete_VERB_Ind_Pres	147	0.34922564866538003
proveer_AUX_Inf	147	0.34922564866538003
ahogar_VERB_Past	147	0.34922564866538003
arraigar_VERB_Past	147	0.34922564866538003
razonar_VERB_Ger	147	0.34922564866538003
burlar_VERB_Past	147	0.34922564866538003
kdd_NOUN	147	0.34922564866538003
barajar_ADJ	147	0.34922564866538003
huir_VERB_Sub_Pres	147	0.34922564866538003
contigüidad_NOUN	147	0.34922564866538003
catecolaminas_NOUN	147	0.34922564866538003
vasoconstricción_NOUN	147	0.34922564866538003
zurrón_NOUN	147	0.34922564866538003
aviario_NOUN	147	0.34922564866538003
peliculón_NOUN	147	0.34922564866538003
if_AUX_Ind_Pres	147	0.34922564866538003
postparto_NOUN	147	0.34922564866538003
ready_NOUN	147	0.34922564866538003
garnacha_NOUN	147	0.34922564866538003
opinar_AUX_Inf	147	0.34922564866538003
exhibir_VERB_Cnd	147	0.34922564866538003
plomar_ADJ	147	0.34922564866538003
guerra_VERB_Ind_Pres	147	0.34922564866538003
exteriorizar_VERB_Ind_Pres	147	0.34922564866538003
policlínico_NOUN	147	0.34922564866538003
ligar_VERB_Ind_Imp	147	0.34922564866538003
hortícola_NOUN	147	0.34922564866538003
considerar_VERB_Imp	147	0.34922564866538003
mochar_NOUN	147	0.34922564866538003
acortar_ADJ	147	0.34922564866538003
rezar_VERB_Past	147	0.34922564866538003
drogar_VERB_Inf	147	0.34922564866538003
install_ADJ	147	0.34922564866538003
screen_VERB_Sub_Pres	147	0.34922564866538003
soriano_NOUN	147	0.34922564866538003
haba_VERB_Ind_Imp	147	0.34922564866538003
acumular_VERB_Imp	147	0.34922564866538003
topless_NOUN	147	0.34922564866538003
mirón_NOUN	147	0.34922564866538003
negocio_ADJ	147	0.34922564866538003
